Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
132_085,0.837789,0.303857,0.303817,0.000901,0.000451,-0.000444,0.837425,0.303771,0.000805,0.000951,-0.000145,0.837505,0.000356,0.000990,-0.000452,0.265660,-0.000090,0.000305,0.265608,0.000244,0.265635
132_086,0.852477,0.310801,0.310658,0.001012,0.000459,-0.000828,0.853095,0.310857,0.001023,0.001094,-0.000295,0.852573,0.000395,0.001088,-0.000846,0.269077,-0.000176,0.000294,0.269108,0.000245,0.268996
132_087,0.875279,0.321456,0.321458,0.001110,0.000573,-0.000983,0.875477,0.321522,0.001153,0.001269,-0.000431,0.875478,0.000500,0.001177,-0.001021,0.274143,-0.000218,0.000327,0.274179,0.000277,0.274142
132_088,0.892336,0.329178,0.329142,0.001057,0.000653,-0.000867,0.892850,0.329255,0.001068,0.001302,-0.000420,0.892597,0.000532,0.001244,-0.000917,0.278798,-0.000260,0.000432,0.278821,0.000355,0.278778
132_089,0.908992,0.336719,0.336845,0.000846,0.000607,-0.000587,0.908154,0.336588,0.000796,0.001125,-0.000320,0.908642,0.000462,0.001068,-0.000597,0.282876,-0.000198,0.000400,0.282802,0.000305,0.282929
132_090,0.929840,0.346672,0.346350,0.000562,0.000508,-0.000452,0.931092,0.346694,0.000527,0.000734,-0.000348,0.930097,0.000396,0.000712,-0.000427,0.287571,-0.000211,0.000330,0.287585,0.000253,0.287399
132_091,0.953800,0.357937,0.357590,0.000559,0.000401,-0.000411,0.954210,0.357736,0.000524,0.000789,-0.000191,0.952782,0.000290,0.000779,-0.000442,0.292787,-0.000084,0.000235,0.292714,0.000160,0.292618
132_092,0.972767,0.367117,0.366867,0.001030,0.000438,-0.000763,0.973493,0.367162,0.001035,0.000962,-0.000312,0.972561,0.000472,0.000978,-0.000778,0.297692,-0.000192,0.000266,0.297782,0.000270,0.297581
132_093,0.985272,0.371605,0.371690,0.000430,0.000277,-0.000327,0.983465,0.371243,0.000451,0.000454,-0.000238,0.983644,0.000235,0.000456,-0.000310,0.300413,-0.000120,0.000162,0.300225,0.000126,0.300459
132_094,1.018545,0.388501,0.388533,-0.000559,-0.000158,0.000707,1.017856,0.388327,-0.000580,-0.000463,0.000307,1.017814,-0.000227,-0.000459,0.000715,0.308178,0.000147,-0.000048,0.308091,-0.000093,0.308205
132_095,1.036797,0.397502,0.397482,-0.000268,-0.000054,0.000329,1.036738,0.397473,-0.000254,-0.000228,0.000109,1.036715,-0.000078,-0.000234,0.000320,0.312746,0.000005,0.000030,0.312728,0.000017,0.312735
132_096,1.076170,0.419017,0.418676,0.000617,0.000239,-0.000293,1.077675,0.419022,0.000577,0.000513,-0.000074,1.076238,0.000252,0.000560,-0.000306,0.322025,0.000008,0.000176,0.322043,0.000172,0.321815
132_097,1.114047,0.439230,0.438916,-0.000083,0.000078,0.000224,1.115338,0.439184,-0.000034,0.000058,0.000022,1.114057,0.000020,0.000016,0.000214,0.331097,-0.000029,0.000126,0.331068,0.000092,0.330954
132_098,1.145003,0.456428,0.456255,0.000265,0.000112,-0.000085,1.145910,0.456457,0.000240,0.000316,0.000002,1.145200,0.000081,0.000324,-0.000076,0.338021,0.000029,0.000052,0.338035,0.000039,0.337948
132_099,1.179587,0.475220,0.475189,0.000382,0.000155,-0.000410,1.179657,0.475220,0.000372,0.000372,-0.000162,1.179587,0.000155,0.000382,-0.000410,0.345911,-0.000066,0.000062,0.345911,0.000062,0.345890
132_100,1.205823,0.489988,0.489949,0.000249,0.000056,-0.000114,1.205916,0.489990,0.000238,0.000269,0.000022,1.205830,0.000044,0.000279,-0.000112,0.352151,0.000043,0.000009,0.352154,0.000002,0.352121
081_001,0.015018,0.009315,0.009299,-0.000044,-0.000016,0.000109,0.015037,0.009312,-0.000048,-0.000045,0.000021,0.015017,-0.000012,-0.000044,0.000111,0.006681,0.000010,-0.000012,0.006678,-0.000016,0.006663
081_002,0.018112,0.011262,0.011266,0.000007,0.000083,0.000052,0.018092,0.011259,0.000010,0.000012,-0.000086,0.018099,0.000090,-0.000002,0.000049,0.008053,0.000047,-0.000049,0.008051,-0.000051,0.008052
081_003,0.021217,0.013050,0.013014,-0.000029,0.000047,0.000043,0.021275,0.013044,-0.000023,-0.000019,-0.000045,0.021200,0.000046,-0.000020,0.000045,0.009733,0.000011,-0.000012,0.009729,-0.000011,0.009699
081_004,0.023637,0.014250,0.014235,0.000008,0.000020,-0.000008,0.023647,0.014242,0.000004,0.000013,-0.000018,0.023629,0.000025,0.000014,-0.000010,0.011014,0.000030,-0.000027,0.011006,-0.000026,0.010999
081_005,0.026586,0.016039,0.016054,0.000064,0.000032,-0.000003,0.026550,0.016030,0.000056,0.000085,-0.000022,0.026566,0.000033,0.000081,-0.000002,0.012451,0.000014,-0.000041,0.012444,-0.000040,0.012460
081_006,0.029495,0.017569,0.017593,0.000089,0.000048,-0.000014,0.029469,0.017560,0.000082,0.000092,-0.000041,0.029479,0.000052,0.000093,-0.000012,0.013960,0.000004,-0.000023,0.013954,-0.000025,0.013980
081_007,0.032889,0.019323,0.019388,0.000186,0.000067,-0.000139,0.032772,0.019301,0.000193,0.000204,-0.000069,0.032840,0.000061,0.000186,-0.000134,0.015797,0.000075,-0.000068,0.015776,-0.000066,0.015860
081_008,0.036098,0.021112,0.021128,0.000230,0.000109,-0.000218,0.036090,0.021112,0.000233,0.000262,-0.000097,0.036091,0.000092,0.000268,-0.000211,0.017505,0.000087,-0.000084,0.017508,-0.000096,0.017522
081_009,0.038843,0.022346,0.022364,0.000189,0.000122,-0.000126,0.038817,0.022331,0.000188,0.000193,-0.000118,0.038828,0.000132,0.000189,-0.000127,0.019050,0.000057,-0.000058,0.019034,-0.000055,0.019064
081_010,0.041893,0.023982,0.023987,0.000274,0.000093,-0.000246,0.041864,0.023953,0.000270,0.000290,-0.000097,0.041865,0.000098,0.000291,-0.000246,0.020626,0.000107,-0.000114,0.020598,-0.000111,0.020630
081_011,0.045042,0.025386,0.025412,0.000257,0.000000,-0.000230,0.045028,0.025399,0.000260,0.000285,0.000012,0.045054,-0.000005,0.000288,-0.000235,0.022415,0.000092,-0.000091,0.022429,-0.000103,0.022446
081_012,0.049351,0.027652,0.027684,0.000426,0.000006,-0.000373,0.049307,0.027635,0.000423,0.000451,-0.000026,0.049323,0.000000,0.000443,-0.000370,0.024790,0.000125,-0.000122,0.024775,-0.000125,0.024826
081_013,0.052758,0.029025,0.029039,0.000057,0.000114,-0.000004,0.052726,0.029010,0.000060,0.000118,-0.000118,0.052728,0.000090,0.000105,0.000005,0.026684,0.000156,-0.000146,0.026674,-0.000152,0.026702
081_014,0.055958,0.030658,0.030562,0.000067,0.000106,-0.000002,0.055997,0.030650,0.000076,0.000127,-0.000124,0.055936,0.000084,0.000122,0.000013,0.028419,0.000155,-0.000157,0.028415,-0.000165,0.028330
081_015,0.058860,0.032069,0.032002,0.000207,0.000126,-0.000126,0.058893,0.032061,0.000212,0.000229,-0.000126,0.058846,0.000118,0.000228,-0.000117,0.029937,0.000138,-0.000138,0.029928,-0.000139,0.029874
081_016,0.063215,0.034028,0.033996,-0.000133,0.000056,0.000141,0.063207,0.033993,-0.000144,-0.000088,-0.000059,0.063174,0.000044,-0.000077,0.000152,0.032302,0.000118,-0.000109,0.032269,-0.000112,0.032272
081_017,0.066355,0.035584,0.035583,-0.000176,0.000102,0.000207,0.066376,0.035599,-0.000180,-0.000139,-0.000105,0.066371,0.000101,-0.000138,0.000211,0.033966,0.000112,-0.000110,0.033982,-0.000113,0.033965
081_018,0.070263,0.037282,0.037260,-0.000141,0.000132,0.000178,0.070298,0.037278,-0.000132,-0.000117,-0.000121,0.070254,0.000136,-0.000124,0.000184,0.036078,0.000095,-0.000103,0.036073,-0.000104,0.036060
081_019,0.073628,0.038707,0.038708,-0.000139,0.000067,0.000156,0.073620,0.038695,-0.000140,-0.000117,-0.000062,0.073617,0.000066,-0.000122,0.000154,0.037954,0.000145,-0.000143,0.037942,-0.000148,0.037958
081_020,0.077525,0.040573,0.040580,0.000063,0.000102,0.000020,0.077547,0.040574,0.000074,0.000090,-0.000111,0.077531,0.000108,0.000085,0.000021,0.039942,0.000090,-0.000088,0.039939,-0.000104,0.039950
081_021,0.081039,0.042004,0.041967,-0.000175,0.000145,0.000207,0.081052,0.041982,-0.000170,-0.000146,-0.000157,0.081015,0.000144,-0.000149,0.000204,0.041879,0.000126,-0.000132,0.041860,-0.000134,0.041848
081_022,0.085143,0.043906,0.043820,-0.000305,0.000188,0.000354,0.085209,0.043889,-0.000295,-0.000266,-0.000187,0.085136,0.000187,-0.000259,0.000353,0.043969,0.000114,-0.000110,0.043960,-0.000101,0.043893
081_023,0.089690,0.045840,0.045767,0.000187,0.000089,-0.000073,0.089759,0.045838,0.000182,0.000175,-0.000103,0.089682,0.000093,0.000197,-0.000074,0.046279,0.000039,-0.000043,0.046277,-0.000054,0.046214
081_024,0.094201,0.047754,0.047744,0.000006,0.000037,0.000157,0.094214,0.047753,-0.000003,-0.000003,-0.000092,0.094200,0.000038,0.000007,0.000158,0.048601,0.000040,-0.000048,0.048601,-0.000049,0.048593
081_025,0.098644,0.049457,0.049542,-0.000127,0.000092,0.000287,0.098560,0.049460,-0.000137,-0.000132,-0.000118,0.098643,0.000093,-0.000121,0.000294,0.050973,0.000063,-0.000065,0.050978,-0.000073,0.051043
081_026,0.103222,0.051433,0.051410,-0.000321,0.000234,0.000389,0.103240,0.051418,-0.000330,-0.000294,-0.000236,0.103206,0.000231,-0.000285,0.000392,0.053367,0.000104,-0.000113,0.053355,-0.000122,0.053351
081_027,0.107231,0.053095,0.053069,-0.000178,0.000041,0.000263,0.107248,0.053085,-0.000201,-0.000142,-0.000036,0.107222,0.000032,-0.000129,0.000262,0.055344,0.000175,-0.000190,0.055335,-0.000183,0.055322
081_028,0.111271,0.054706,0.054732,0.000109,-0.000010,0.000011,0.111239,0.054701,0.000112,0.000127,0.000023,0.111270,-0.000011,0.000110,0.000025,0.057318,0.000154,-0.000173,0.057314,-0.000158,0.057339
081_029,0.114984,0.056135,0.056330,0.000267,-0.000096,-0.000009,0.114864,0.056130,0.000249,0.000334,0.000045,0.114992,-0.000103,0.000317,-0.000006,0.059100,0.000120,-0.000124,0.059095,-0.000130,0.059262
081_030,0.120741,0.058570,0.058627,-0.000231,-0.000114,0.000292,0.120718,0.058569,-0.000244,-0.000175,0.000107,0.120740,-0.000132,-0.000182,0.000302,0.062026,0.000188,-0.000181,0.062024,-0.000190,0.062073
081_031,0.126378,0.060802,0.060895,0.000151,-0.000050,-0.000075,0.126303,0.060805,0.000137,0.000191,0.000056,0.126380,-0.000050,0.000181,-0.000073,0.064857,0.000201,-0.000197,0.064860,-0.000197,0.064931
081_032,0.132485,0.063014,0.063049,0.000085,-0.000207,0.000018,0.132444,0.063034,0.000096,0.000131,0.000181,0.132502,-0.000187,0.000128,0.000011,0.067831,0.000146,-0.000146,0.067847,-0.000151,0.067854
081_033,0.136141,0.064604,0.064627,-0.000003,-0.000199,0.000069,0.136106,0.064611,0.000009,0.000015,0.000183,0.136146,-0.000196,-0.000002,0.000066,0.069559,0.000178,-0.000189,0.069564,-0.000193,0.069573
081_034,0.140695,0.066471,0.066485,-0.000139,-0.000204,0.000154,0.140676,0.066479,-0.000127,-0.000101,0.000208,0.140709,-0.000200,-0.000124,0.000153,0.071673,0.000188,-0.000184,0.071677,-0.000187,0.071678
081_035,0.146393,0.068742,0.068745,0.000059,-0.000210,-0.000014,0.146365,0.068742,0.000076,0.000081,0.000207,0.146400,-0.000216,0.000074,-0.000017,0.074293,0.000144,-0.000149,0.074292,-0.000156,0.074289
081_036,0.150986,0.070539,0.070531,0.000010,-0.000269,0.000048,0.150985,0.070548,0.000021,0.000034,0.000268,0.150996,-0.000267,0.000025,0.000037,0.076462,0.000244,-0.000246,0.076470,-0.000250,0.076453
081_037,0.157987,0.073284,0.073267,0.000034,-0.000387,-0.000036,0.157962,0.073235,0.000035,0.000120,0.000378,0.157935,-0.000388,0.000117,-0.000022,0.079695,0.000250,-0.000246,0.079659,-0.000254,0.079684
081_038,0.162533,0.075164,0.075163,0.000091,-0.000331,-0.000001,0.162522,0.075134,0.000102,0.000187,0.000320,0.162521,-0.000332,0.000192,-0.000023,0.081730,0.000169,-0.000146,0.081704,-0.000161,0.081730
081_039,0.166816,0.076767,0.076805,-0.000105,-0.000294,0.000183,0.166766,0.076755,-0.000114,-0.000058,0.000289,0.166812,-0.000289,-0.000060,0.000176,0.083603,0.000206,-0.000183,0.083595,-0.000198,0.083634
081_040,0.173237,0.079143,0.079086,-0.000058,-0.000292,0.000173,0.173256,0.079095,-0.000060,0.000004,0.000274,0.173185,-0.000288,0.000006,0.000183,0.086575,0.000195,-0.000194,0.086536,-0.000197,0.086534
081_041,0.179410,0.081780,0.081724,0.000151,-0.000230,0.000002,0.179459,0.081797,0.000133,0.000153,0.000241,0.179445,-0.000239,0.000167,-0.000013,0.089239,0.000134,-0.000128,0.089261,-0.000111,0.089193
081_042,0.184286,0.083429,0.083540,0.000091,-0.000316,-0.000010,0.184339,0.083582,0.000105,0.000269,0.000282,0.184456,-0.000304,0.000278,-0.000027,0.091332,0.000136,-0.000137,0.091449,-0.000145,0.091415
081_043,0.190163,0.085715,0.085640,0.000095,-0.000169,0.000137,0.190314,0.085826,0.000118,0.000312,0.000194,0.190274,-0.000173,0.000331,0.000116,0.093832,0.000105,-0.000081,0.093917,-0.000100,0.093780
081_044,0.196489,0.088389,0.088278,-0.000421,-0.000168,0.000539,0.196694,0.088429,-0.000440,-0.000318,0.000148,0.196543,-0.000194,-0.000288,0.000588,0.096412,0.000093,-0.000101,0.096440,-0.000111,0.096328
081_045,0.202548,0.090734,0.090734,-0.000632,-0.000093,0.000725,0.202628,0.090779,-0.000640,-0.000506,0.000074,0.202624,-0.000103,-0.000488,0.000747,0.098854,0.000087,-0.000104,0.098882,-0.000106,0.098850
081_046,0.208701,0.093175,0.093180,-0.000823,-0.000065,0.000738,0.208704,0.093163,-0.000796,-0.000650,0.000075,0.208721,-0.000086,-0.000633,0.000758,0.101538,0.000142,-0.000128,0.101517,-0.000152,0.101537
081_047,0.216623,0.095859,0.095908,-0.001384,-0.000128,0.001392,0.216513,0.095799,-0.001379,-0.001283,0.000112,0.216555,-0.000148,-0.001275,0.001424,0.104878,0.000195,-0.000188,0.104833,-0.000190,0.104913
081_048,0.222457,0.098441,0.098436,-0.001017,-0.000013,0.001089,0.222428,0.098420,-0.001033,-0.000944,0.000009,0.222432,-0.000013,-0.000936,0.001082,0.107238,0.000111,-0.000093,0.107222,-0.000095,0.107235
081_049,0.229665,0.101287,0.101220,-0.001008,-0.000072,0.001117,0.229697,0.101263,-0.000984,-0.000977,0.000063,0.229647,-0.000069,-0.000951,0.001118,0.110034,0.000113,-0.000113,0.110016,-0.000113,0.109981
081_050,0.235159,0.103477,0.103552,-0.001151,-0.000170,0.001355,0.235015,0.103445,-0.001178,-0.001151,0.000185,0.235158,-0.000165,-0.001118,0.001366,0.112107,0.000231,-0.000196,0.112081,-0.000193,0.112146
081_051,0.240000,0.105467,0.105482,-0.000984,-0.000199,0.001068,0.240038,0.105451,-0.000999,-0.000917,0.000170,0.240024,-0.000208,-0.000923,0.001061,0.114018,0.000216,-0.000197,0.114000,-0.000215,0.114031
081_052,0.248587,0.108742,0.108782,-0.001170,-0.000231,0.001146,0.248471,0.108679,-0.001164,-0.001104,0.000212,0.248524,-0.000229,-0.001115,0.001147,0.117385,0.000209,-0.000216,0.117341,-0.000229,0.117418
081_053,0.256881,0.112127,0.112101,-0.001455,-0.000291,0.001503,0.256900,0.112095,-0.001460,-0.001448,0.000282,0.256879,-0.000288,-0.001432,0.001511,0.120872,0.000295,-0.000293,0.120847,-0.000294,0.120854
081_054,0.264549,0.114978,0.114932,-0.001145,-0.000212,0.001160,0.264525,0.114899,-0.001149,-0.001082,0.000199,0.264471,-0.000208,-0.001072,0.001165,0.123649,0.000196,-0.000189,0.123590,-0.000199,0.123619
081_055,0.273462,0.118443,0.118464,-0.001276,-0.000358,0.001297,0.273424,0.118447,-0.001271,-0.001273,0.000353,0.273450,-0.000357,-0.001278,0.001291,0.126830,0.000291,-0.000293,0.126833,-0.000294,0.126848
081_056,0.279560,0.121032,0.121004,-0.000993,-0.000296,0.001046,0.279538,0.120961,-0.000967,-0.000903,0.000273,0.279517,-0.000289,-0.000943,0.001054,0.129002,0.000228,-0.000243,0.128953,-0.000241,0.128980
081_057,0.286314,0.123589,0.123724,-0.001220,-0.000270,0.001327,0.286128,0.123598,-0.001225,-0.001203,0.000285,0.286305,-0.000281,-0.001173,0.001359,0.131334,0.000298,-0.000271,0.131340,-0.000293,0.131414
081_058,0.294477,0.127019,0.127036,-0.001169,-0.000201,0.001237,0.294525,0.127076,-0.001162,-0.001078,0.000208,0.294553,-0.000223,-0.001061,0.001219,0.134265,0.000171,-0.000156,0.134308,-0.000177,0.134280
081_059,0.303420,0.130446,0.130401,-0.001441,-0.000304,0.001541,0.303478,0.130431,-0.001448,-0.001406,0.000311,0.303425,-0.000307,-0.001418,0.001516,0.137749,0.000289,-0.000274,0.137737,-0.000280,0.137718
081_060,0.310514,0.132999,0.133268,-0.001213,-0.000320,0.001588,0.310200,0.132999,-0.001213,-0.001139,0.000310,0.310530,-0.000322,-0.001126,0.001600,0.140115,0.000281,-0.000250,0.140117,-0.000255,0.140271
081_061,0.319011,0.136566,0.136641,-0.000784,-0.000122,0.001020,0.318822,0.136547,-0.000803,-0.000724,0.000115,0.318963,-0.000131,-0.000721,0.001044,0.143026,0.000114,-0.000093,0.143015,-0.000117,0.143067
081_062,0.327127,0.139531,0.139524,-0.001144,-0.000123,0.001251,0.327102,0.139547,-0.001163,-0.001094,0.000140,0.327113,-0.000133,-0.001089,0.001259,0.145714,0.000162,-0.000143,0.145727,-0.000155,0.145699
081_063,0.337025,0.143266,0.143307,-0.000557,-0.000226,0.000722,0.337013,0.143252,-0.000539,-0.000451,0.000231,0.337008,-0.000249,-0.000450,0.000719,0.149114,0.000142,-0.000128,0.149110,-0.000149,0.149137
081_064,0.347954,0.147626,0.147635,-0.000609,-0.000105,0.000592,0.347972,0.147633,-0.000570,-0.000546,0.000131,0.347909,-0.000136,-0.000513,0.000586,0.152676,0.000078,-0.000051,0.152683,-0.000079,0.152692
081_065,0.355278,0.150234,0.150306,-0.001079,-0.000107,0.001169,0.355184,0.150252,-0.001072,-0.001035,0.000145,0.355276,-0.000118,-0.001025,0.001148,0.154994,0.000144,-0.000116,0.155010,-0.000117,0.155036
081_066,0.367008,0.154769,0.154779,-0.001072,-0.000262,0.001088,0.366827,0.154701,-0.001075,-0.000987,0.000276,0.366847,-0.000274,-0.000991,0.001081,0.158472,0.000232,-0.000220,0.158440,-0.000229,0.158479
081_067,0.377522,0.158824,0.158771,-0.001063,-0.000164,0.001221,0.377732,0.158889,-0.001059,-0.000897,0.000191,0.377677,-0.000190,-0.000902,0.001249,0.161755,0.000200,-0.000165,0.161786,-0.000199,0.161726
081_068,0.390006,0.163571,0.163448,-0.000975,-0.000177,0.001223,0.390171,0.163540,-0.000944,-0.000836,0.000219,0.390031,-0.000202,-0.000860,0.001209,0.165862,0.000183,-0.000150,0.165836,-0.000172,0.165791
081_069,0.403112,0.168410,0.168389,-0.000643,-0.000191,0.000732,0.403022,0.168328,-0.000650,-0.000479,0.000219,0.403012,-0.000209,-0.000512,0.000732,0.169938,0.000227,-0.000201,0.169876,-0.000236,0.169923
081_070,0.413747,0.172621,0.172573,-0.001125,-0.000121,0.001137,0.413724,0.172592,-0.001117,-0.001070,0.000153,0.413664,-0.000142,-0.001015,0.001171,0.173370,0.000197,-0.000170,0.173346,-0.000187,0.173326
081_071,0.426000,0.177165,0.176884,-0.001164,-0.000197,0.001417,0.426273,0.177141,-0.001144,-0.001130,0.000179,0.425950,-0.000192,-0.001138,0.001407,0.176716,0.000220,-0.000217,0.176702,-0.000213,0.176562
081_072,0.436615,0.181019,0.180949,-0.000992,-0.000256,0.001218,0.436932,0.181114,-0.000983,-0.000888,0.000273,0.436750,-0.000253,-0.000928,0.001205,0.179615,0.000240,-0.000229,0.179661,-0.000232,0.179586
081_073,0.448313,0.185304,0.185172,-0.000647,-0.000428,0.000845,0.448348,0.185255,-0.000604,-0.000545,0.000421,0.448204,-0.000427,-0.000578,0.000839,0.182896,0.000367,-0.000356,0.182868,-0.000359,0.182813
081_074,0.463000,0.191027,0.191309,-0.000527,-0.000249,0.000466,0.462834,0.191168,-0.000471,-0.000249,0.000262,0.463258,-0.000281,-0.000253,0.000468,0.187465,0.000169,-0.000170,0.187528,-0.000190,0.187602
081_075,0.479685,0.197364,0.197441,-0.000790,-0.000262,0.000770,0.479737,0.197416,-0.000728,-0.000591,0.000297,0.479885,-0.000296,-0.000622,0.000753,0.192672,0.000241,-0.000206,0.192692,-0.000231,0.192710
081_076,0.493023,0.202343,0.202338,-0.000688,-0.000104,0.000940,0.493077,0.202332,-0.000770,-0.000640,0.000167,0.493076,-0.000130,-0.000642,0.000941,0.196134,0.000158,-0.000103,0.196122,-0.000127,0.196130
081_077,0.503910,0.206300,0.206259,-0.000771,-0.000266,0.000873,0.503809,0.206259,-0.000696,-0.000727,0.000283,0.503822,-0.000269,-0.000644,0.000926,0.198788,0.000213,-0.000190,0.198757,-0.000199,0.198759
081_078,0.517547,0.211345,0.211513,-0.000580,-0.000322,0.000835,0.517402,0.211389,-0.000542,-0.000442,0.000361,0.517692,-0.000344,-0.000486,0.000784,0.202251,0.000264,-0.000214,0.202276,-0.000241,0.202333
081_079,0.533813,0.217336,0.217229,-0.000949,-0.000113,0.001139,0.533926,0.217270,-0.000940,-0.000903,0.000150,0.533691,-0.000127,-0.000862,0.001189,0.206327,0.000133,-0.000100,0.206283,-0.000117,0.206276
081_080,0.550303,0.223640,0.223617,-0.000859,-0.000021,0.000935,0.550099,0.223583,-0.000858,-0.000808,0.000037,0.550114,-0.000023,-0.000818,0.000917,0.210851,0.000055,-0.000035,0.210814,-0.000046,0.210828
081_081,0.565662,0.229600,0.229429,-0.000696,-0.000306,0.000912,0.565689,0.229521,-0.000641,-0.000554,0.000296,0.565482,-0.000318,-0.000595,0.000904,0.215060,0.000200,-0.000182,0.215005,-0.000214,0.214962
081_082,0.582523,0.235716,0.235769,-0.000494,-0.000254,0.000688,0.582402,0.235693,-0.000501,-0.000478,0.000265,0.582500,-0.000252,-0.000482,0.000650,0.219019,0.000219,-0.000204,0.219001,-0.000212,0.219043
081_083,0.597058,0.241479,0.241531,-0.000503,-0.000042,0.000639,0.597053,0.241492,-0.000525,-0.000491,0.000074,0.597107,-0.000067,-0.000467,0.000628,0.222894,0.000037,-0.000008,0.222902,-0.000032,0.222925
081_084,0.614423,0.248094,0.248109,0.000037,0.000059,0.000194,0.614281,0.248111,-0.000024,0.000047,-0.000024,0.614342,0.000034,0.000063,0.000203,0.227006,-0.000004,0.000036,0.227023,0.000009,0.227021
