Row,C11,C21,C31,C41,C51,C61,C22,C32,C42,C52,C62,C33,C43,C53,C63,C44,C54,C64,C55,C65,C66
085_091,0.810439,0.320980,0.320897,0.005283,0.001458,-0.005043,0.810480,0.320959,0.005221,0.005323,-0.001397,0.810475,0.001454,0.005305,-0.005034,0.269704,-0.000936,0.000995,0.269692,0.000983,0.269669
085_092,0.834158,0.330629,0.330608,0.005309,0.001577,-0.005054,0.834232,0.330532,0.005185,0.005469,-0.001487,0.834368,0.001517,0.005428,-0.005033,0.274833,-0.001025,0.001090,0.274769,0.001036,0.274817
085_093,0.853588,0.337944,0.338010,0.005007,0.001440,-0.004957,0.853272,0.337973,0.004974,0.005055,-0.001388,0.853441,0.001399,0.005063,-0.004938,0.278638,-0.000896,0.000932,0.278671,0.000898,0.278671
085_094,0.872500,0.345890,0.345741,0.004190,0.000869,-0.004078,0.872835,0.345887,0.004122,0.004194,-0.000819,0.872497,0.000851,0.004212,-0.004077,0.282568,-0.000510,0.000554,0.282567,0.000540,0.282499
085_095,0.898167,0.356330,0.356316,0.004758,0.001530,-0.004626,0.898153,0.356300,0.004731,0.004918,-0.001469,0.898072,0.001484,0.004944,-0.004641,0.287902,-0.000917,0.000953,0.287878,0.000909,0.287893
085_096,0.923066,0.366666,0.366570,0.004566,0.001489,-0.004355,0.923077,0.366658,0.004548,0.004690,-0.001374,0.922867,0.001406,0.004680,-0.004334,0.292905,-0.000819,0.000905,0.292907,0.000847,0.292862
085_097,0.939102,0.373788,0.373905,0.003645,0.001067,-0.003251,0.938334,0.373675,0.003624,0.003688,-0.000953,0.938727,0.001048,0.003727,-0.003259,0.296573,-0.000569,0.000640,0.296526,0.000624,0.296632
085_098,0.963591,0.384758,0.384699,0.002296,0.000422,-0.002143,0.963832,0.384721,0.002345,0.002369,-0.000358,0.963533,0.000375,0.002369,-0.002100,0.301722,-0.000210,0.000244,0.301705,0.000219,0.301709
085_099,0.984130,0.394224,0.394254,0.002979,0.001070,-0.002755,0.984268,0.394271,0.002939,0.003020,-0.000997,0.984369,0.001057,0.003021,-0.002752,0.306124,-0.000541,0.000596,0.306146,0.000580,0.306134
085_100,1.007373,0.404729,0.404738,0.003035,0.000756,-0.002824,1.007595,0.404791,0.003065,0.003109,-0.000687,1.007671,0.000723,0.003128,-0.002836,0.310837,-0.000328,0.000363,0.310859,0.000350,0.310831
209_001,0.012332,0.000771,0.000773,0.000009,0.000002,-0.000009,0.012298,0.000770,0.000011,0.000013,-0.000002,0.012315,0.000002,0.000011,-0.000010,0.000132,-0.000000,0.000001,0.000132,0.000001,0.000131
209_002,0.014967,0.001120,0.001120,-0.000005,0.000017,0.000005,0.014973,0.001120,-0.000005,-0.000005,-0.000017,0.014967,0.000017,-0.000005,0.000006,0.000190,-0.000002,0.000002,0.000190,0.000002,0.000190
209_003,0.018099,0.001355,0.001355,0.000001,0.000007,-0.000006,0.018146,0.001355,0.000010,0.000010,-0.000007,0.018082,0.000008,0.000003,-0.000007,0.000279,-0.000003,0.000003,0.000279,0.000004,0.000279
209_004,0.021068,0.001825,0.001823,0.000013,-0.000013,-0.000003,0.021059,0.001825,0.000009,0.000009,0.000013,0.021068,-0.000013,0.000013,-0.000003,0.000394,0.000005,-0.000002,0.000394,-0.000002,0.000393
209_005,0.024954,0.002403,0.002388,0.000021,0.000001,-0.000025,0.024991,0.002403,0.000033,0.000026,-0.000000,0.024970,0.000001,0.000025,-0.000023,0.000564,-0.000000,0.000001,0.000563,0.000001,0.000564
209_006,0.030334,0.002587,0.002588,-0.000020,0.000018,0.000025,0.030350,0.002587,-0.000023,-0.000020,-0.000017,0.030334,0.000017,-0.000020,0.000025,0.000740,-0.000002,0.000002,0.000739,0.000002,0.000741
209_007,0.032724,0.002988,0.002989,-0.000028,0.000019,0.000025,0.032696,0.002987,-0.000025,-0.000019,-0.000021,0.032707,0.000020,-0.000022,0.000027,0.000884,-0.000006,0.000007,0.000885,0.000006,0.000885
209_008,0.036205,0.003671,0.003671,0.000011,-0.000041,-0.000005,0.036179,0.003664,0.000009,0.000018,0.000046,0.036171,-0.000044,0.000017,-0.000003,0.001130,0.000011,-0.000009,0.001130,-0.000010,0.001127
209_009,0.038989,0.004154,0.004153,-0.000009,-0.000048,0.000017,0.039008,0.004155,-0.000007,-0.000007,0.000051,0.039025,-0.000051,0.000001,0.000004,0.001308,0.000012,-0.000010,0.001305,-0.000012,0.001307
209_010,0.042733,0.004414,0.004412,0.000010,-0.000038,0.000004,0.042722,0.004414,0.000003,0.000003,0.000042,0.042733,-0.000038,0.000010,0.000004,0.001516,0.000013,-0.000010,0.001516,-0.000010,0.001514
209_011,0.045023,0.004940,0.004936,-0.000050,-0.000031,0.000024,0.045011,0.004939,-0.000042,-0.000015,0.000036,0.045020,-0.000038,-0.000015,0.000041,0.001730,0.000011,-0.000007,0.001732,-0.000013,0.001729
209_012,0.048178,0.005547,0.005548,0.000000,0.000021,0.000004,0.048193,0.005546,0.000004,0.000004,-0.000023,0.048166,0.000020,0.000001,0.000005,0.002051,-0.000005,0.000007,0.002052,0.000007,0.002050
209_013,0.051392,0.006265,0.006258,-0.000008,-0.000027,0.000012,0.051407,0.006264,-0.000012,-0.000004,0.000029,0.051391,-0.000029,0.000001,0.000019,0.002391,0.000013,-0.000010,0.002393,-0.000013,0.002393
209_014,0.055168,0.006740,0.006738,0.000017,-0.000049,0.000005,0.055237,0.006747,0.000004,0.000010,0.000062,0.055228,-0.000046,0.000007,0.000007,0.002663,0.000027,-0.000024,0.002661,-0.000024,0.002666
209_015,0.058388,0.007368,0.007366,-0.000007,-0.000067,0.000013,0.058430,0.007372,0.000001,0.000005,0.000075,0.058422,-0.000068,-0.000002,0.000010,0.003042,0.000020,-0.000011,0.003041,-0.000013,0.003041
209_016,0.060921,0.008005,0.008001,-0.000025,-0.000053,0.000025,0.060951,0.008008,-0.000022,-0.000014,0.000056,0.060935,-0.000053,-0.000018,0.000026,0.003372,0.000019,-0.000015,0.003376,-0.000017,0.003375
209_017,0.063587,0.008607,0.008597,0.000049,0.000081,-0.000015,0.063559,0.008601,0.000043,0.000043,-0.000079,0.063544,0.000086,0.000052,-0.000025,0.003727,-0.000022,0.000029,0.003729,0.000028,0.003726
209_018,0.066453,0.009286,0.009281,-0.000064,0.000044,0.000082,0.066443,0.009269,-0.000073,-0.000053,-0.000036,0.066420,0.000039,-0.000047,0.000078,0.004155,-0.000001,0.000011,0.004146,0.000007,0.004155
209_019,0.069760,0.009725,0.009714,-0.000014,0.000076,0.000028,0.069862,0.009717,-0.000010,0.000013,-0.000060,0.069813,0.000060,0.000014,0.000014,0.004488,-0.000021,0.000029,0.004474,0.000020,0.004479
209_020,0.073128,0.010636,0.010621,0.000003,0.000040,0.000010,0.073159,0.010634,0.000012,0.000013,-0.000038,0.073112,0.000041,0.000015,-0.000004,0.005053,0.000004,0.000001,0.005055,-0.000001,0.005057
209_021,0.075740,0.011299,0.011293,-0.000004,-0.000052,0.000006,0.075810,0.011298,0.000003,-0.000010,0.000051,0.075728,-0.000051,0.000013,0.000018,0.005487,0.000016,-0.000012,0.005488,-0.000013,0.005493
209_022,0.079334,0.012259,0.012265,-0.000026,-0.000031,0.000025,0.079352,0.012259,-0.000025,-0.000025,0.000032,0.079334,-0.000031,-0.000026,0.000025,0.006175,0.000001,-0.000001,0.006175,-0.000001,0.006174
209_023,0.083204,0.013000,0.012998,-0.000018,-0.000001,0.000018,0.083115,0.012989,-0.000019,-0.000003,0.000003,0.083177,-0.000002,-0.000003,0.000019,0.006665,0.000003,-0.000000,0.006656,-0.000003,0.006660
209_024,0.087347,0.013673,0.013664,0.000051,0.000098,-0.000038,0.087348,0.013673,0.000045,0.000045,-0.000101,0.087347,0.000098,0.000051,-0.000038,0.007108,-0.000007,0.000012,0.007108,0.000012,0.007111
209_025,0.092008,0.014426,0.014406,0.000016,0.000112,-0.000010,0.091960,0.014429,0.000024,0.000032,-0.000105,0.091984,0.000102,0.000039,-0.000009,0.007817,-0.000026,0.000035,0.007817,0.000031,0.007809
209_026,0.096306,0.015366,0.015369,0.000091,-0.000054,-0.000085,0.096429,0.015367,0.000105,0.000112,0.000077,0.096340,-0.000064,0.000102,-0.000093,0.008643,-0.000017,0.000031,0.008642,0.000025,0.008643
209_027,0.099206,0.016146,0.016146,0.000044,-0.000078,-0.000053,0.099162,0.016148,0.000062,0.000060,0.000075,0.099220,-0.000081,0.000049,-0.000055,0.009224,0.000014,-0.000007,0.009223,-0.000009,0.009221
209_028,0.102020,0.016923,0.016926,0.000076,-0.000084,-0.000065,0.101982,0.016921,0.000071,0.000081,0.000095,0.102001,-0.000089,0.000083,-0.000064,0.009766,0.000017,-0.000008,0.009766,-0.000013,0.009766
209_029,0.106262,0.017809,0.017793,0.000036,-0.000083,-0.000018,0.106319,0.017804,0.000034,0.000049,0.000098,0.106266,-0.000086,0.000038,-0.000016,0.010410,0.000060,-0.000040,0.010410,-0.000045,0.010417
209_030,0.110418,0.018677,0.018699,-0.000023,-0.000101,0.000040,0.110471,0.018671,-0.000013,0.000002,0.000108,0.110481,-0.000108,-0.000021,0.000048,0.011238,0.000031,-0.000014,0.011238,-0.000016,0.011232
209_031,0.114013,0.019438,0.019454,0.000015,0.000005,0.000015,0.113959,0.019437,0.000001,0.000007,0.000008,0.114012,0.000004,0.000016,0.000016,0.011973,-0.000014,0.000028,0.011973,0.000024,0.011973
209_032,0.117032,0.020206,0.020215,-0.000036,0.000103,0.000051,0.116998,0.020208,-0.000042,-0.000038,-0.000100,0.117035,0.000105,-0.000036,0.000051,0.012689,-0.000026,0.000033,0.012692,0.000033,0.012679
209_033,0.119981,0.021180,0.021153,-0.000024,0.000094,0.000059,0.120073,0.021170,-0.000021,-0.000034,-0.000075,0.119967,0.000085,-0.000029,0.000050,0.013495,0.000021,-0.000008,0.013481,-0.000014,0.013488
209_034,0.123135,0.022164,0.022152,-0.000067,-0.000079,0.000062,0.123201,0.022165,-0.000052,-0.000019,0.000088,0.123180,-0.000090,-0.000042,0.000051,0.014354,0.000039,-0.000023,0.014354,-0.000034,0.014354
209_035,0.127383,0.023273,0.023274,0.000084,-0.000032,-0.000076,0.127377,0.023271,0.000091,0.000097,0.000046,0.127379,-0.000042,0.000100,-0.000075,0.015139,-0.000003,0.000015,0.015138,0.000010,0.015140
209_036,0.130331,0.024209,0.024207,0.000000,-0.000080,0.000029,0.130305,0.024203,0.000001,-0.000010,0.000076,0.130316,-0.000075,-0.000026,0.000029,0.015966,0.000033,-0.000024,0.015957,-0.000019,0.015953
209_037,0.133164,0.025122,0.025106,-0.000023,-0.000095,0.000042,0.133174,0.025116,-0.000033,-0.000026,0.000108,0.133090,-0.000099,-0.000001,0.000048,0.016868,0.000065,-0.000055,0.016872,-0.000059,0.016875
209_038,0.137289,0.026167,0.026139,0.000081,0.000087,-0.000045,0.137389,0.026164,0.000055,0.000073,-0.000068,0.137293,0.000079,0.000101,-0.000040,0.017877,-0.000011,0.000034,0.017879,0.000027,0.017889
209_039,0.140249,0.027135,0.027140,-0.000053,0.000103,0.000070,0.140223,0.027125,-0.000056,-0.000028,-0.000087,0.140238,0.000096,-0.000030,0.000072,0.018831,-0.000012,0.000022,0.018821,0.000011,0.018836
209_040,0.144325,0.028472,0.028449,0.000004,0.000147,0.000000,0.144380,0.028459,-0.000003,0.000031,-0.000146,0.144292,0.000134,0.000036,0.000017,0.019954,-0.000055,0.000084,0.019954,0.000062,0.019949
209_041,0.147012,0.029178,0.029164,-0.000098,0.000106,0.000080,0.147023,0.029168,-0.000087,-0.000069,-0.000103,0.146994,0.000102,-0.000082,0.000083,0.020582,-0.000034,0.000044,0.020578,0.000033,0.020583
209_042,0.149566,0.029983,0.029961,-0.000082,0.000110,0.000122,0.149616,0.029971,-0.000098,-0.000057,-0.000078,0.149539,0.000087,-0.000050,0.000105,0.021393,0.000014,0.000023,0.021376,-0.000000,0.021384
209_043,0.154506,0.031503,0.031491,-0.000099,-0.000105,0.000092,0.154449,0.031473,-0.000097,-0.000057,0.000104,0.154406,-0.000109,-0.000053,0.000089,0.022904,0.000110,-0.000084,0.022888,-0.000101,0.022888
209_044,0.157692,0.032624,0.032625,0.000103,-0.000082,-0.000038,0.157665,0.032622,0.000078,0.000107,0.000111,0.157690,-0.000090,0.000111,-0.000035,0.024091,0.000036,0.000001,0.024082,-0.000011,0.024083
209_045,0.161137,0.033659,0.033635,0.000138,0.000028,-0.000080,0.161250,0.033656,0.000119,0.000137,-0.000003,0.161131,0.000023,0.000143,-0.000076,0.025139,-0.000085,0.000115,0.025135,0.000106,0.025136
209_046,0.165088,0.034825,0.034821,0.000184,0.000114,-0.000153,0.165144,0.034836,0.000157,0.000210,-0.000095,0.165120,0.000104,0.000208,-0.000144,0.026093,-0.000111,0.000155,0.026090,0.000126,0.026093
209_047,0.170238,0.036640,0.036655,-0.000076,0.000051,0.000092,0.170229,0.036632,-0.000083,-0.000040,-0.000041,0.170202,0.000036,-0.000036,0.000097,0.027571,0.000017,-0.000007,0.027554,-0.000012,0.027585
209_048,0.173836,0.037640,0.037648,-0.000020,0.000133,0.000036,0.173835,0.037639,-0.000021,-0.000017,-0.000131,0.173841,0.000134,-0.000017,0.000034,0.028600,-0.000003,-0.000004,0.028601,0.000009,0.028603
209_049,0.178019,0.038883,0.038882,-0.000123,0.000040,0.000153,0.178081,0.038877,-0.000150,-0.000120,-0.000035,0.177986,0.000053,-0.000106,0.000147,0.029843,0.000001,0.000014,0.029829,-0.000003,0.029842
209_050,0.182181,0.040339,0.040321,-0.000062,-0.000130,0.000095,0.182157,0.040342,-0.000028,-0.000032,0.000144,0.182208,-0.000137,-0.000078,0.000089,0.031343,0.000036,-0.000011,0.031335,-0.000014,0.031334
209_051,0.186338,0.041478,0.041488,-0.000002,-0.000165,0.000025,0.186354,0.041476,-0.000018,-0.000045,0.000171,0.186330,-0.000160,-0.000027,0.000046,0.032659,0.000012,-0.000020,0.032655,-0.000010,0.032657
209_052,0.191471,0.042956,0.042954,0.000001,-0.000100,0.000046,0.191487,0.042963,-0.000010,0.000006,0.000133,0.191486,-0.000111,0.000017,0.000041,0.034043,0.000111,-0.000101,0.034059,-0.000103,0.034040
209_053,0.196096,0.044500,0.044508,-0.000016,-0.000128,0.000066,0.196128,0.044493,-0.000006,0.000028,0.000161,0.196084,-0.000140,0.000013,0.000073,0.035377,0.000134,-0.000116,0.035370,-0.000138,0.035381
209_054,0.201179,0.045625,0.045621,0.000019,-0.000051,0.000007,0.201115,0.045610,0.000012,0.000068,0.000088,0.201153,-0.000074,0.000040,0.000021,0.036528,0.000073,-0.000029,0.036527,-0.000053,0.036523
209_055,0.205819,0.047461,0.047467,0.000253,0.000157,-0.000182,0.205775,0.047454,0.000245,0.000217,-0.000131,0.205805,0.000169,0.000238,-0.000176,0.038574,-0.000113,0.000133,0.038573,0.000156,0.038572
209_056,0.208663,0.048358,0.048369,0.000333,0.000210,-0.000264,0.208521,0.048344,0.000328,0.000316,-0.000184,0.208616,0.000221,0.000324,-0.000266,0.039525,-0.000132,0.000157,0.039521,0.000171,0.039531
209_057,0.211666,0.049432,0.049447,0.000293,0.000317,-0.000261,0.211581,0.049425,0.000297,0.000318,-0.000283,0.211628,0.000298,0.000321,-0.000265,0.040590,-0.000227,0.000267,0.040593,0.000233,0.040599
209_058,0.216250,0.051052,0.051026,0.000222,0.000127,-0.000224,0.216246,0.051069,0.000227,0.000239,-0.000125,0.216322,0.000122,0.000241,-0.000227,0.042205,-0.000138,0.000146,0.042214,0.000138,0.042209
209_059,0.221140,0.052599,0.052571,0.000133,-0.000010,-0.000110,0.221155,0.052603,0.000111,0.000126,-0.000005,0.221162,0.000005,0.000144,-0.000096,0.043721,-0.000012,0.000024,0.043712,0.000017,0.043736
209_060,0.226390,0.054728,0.054688,0.000059,-0.000011,0.000048,0.226510,0.054731,0.000029,0.000053,0.000081,0.226389,-0.000014,0.000054,0.000055,0.046050,0.000043,0.000008,0.046034,0.000001,0.046065
209_061,0.229364,0.055783,0.055752,-0.000015,-0.000169,0.000074,0.229450,0.055789,-0.000033,0.000012,0.000192,0.229375,-0.000174,-0.000007,0.000088,0.047199,0.000084,-0.000049,0.047207,-0.000073,0.047177
209_062,0.233112,0.057259,0.057274,0.000039,0.000051,0.000061,0.233027,0.057267,0.000001,0.000013,0.000015,0.233131,0.000050,0.000034,0.000059,0.048930,0.000084,-0.000003,0.048925,-0.000012,0.048908
209_063,0.237716,0.058934,0.058928,-0.000047,0.000103,0.000077,0.237724,0.058931,-0.000051,-0.000052,-0.000111,0.237695,0.000108,-0.000049,0.000070,0.050562,0.000020,-0.000006,0.050567,-0.000009,0.050570
209_064,0.241132,0.060358,0.060367,-0.000030,0.000103,0.000043,0.241142,0.060363,-0.000015,0.000009,-0.000075,0.241128,0.000090,0.000006,0.000038,0.052003,0.000071,-0.000051,0.052001,-0.000059,0.052002
209_065,0.246338,0.062280,0.062285,0.000015,0.000175,-0.000014,0.246351,0.062280,0.000022,0.000022,-0.000187,0.246338,0.000175,0.000015,-0.000014,0.053750,0.000007,0.000012,0.053750,0.000012,0.053761
209_066,0.248962,0.063310,0.063315,0.000002,0.000202,0.000059,0.248932,0.063305,-0.000004,-0.000005,-0.000194,0.248932,0.000209,0.000004,0.000050,0.054824,-0.000042,0.000084,0.054828,0.000082,0.054826
209_067,0.253583,0.065409,0.065386,0.000146,0.000087,-0.000159,0.253546,0.065368,0.000113,0.000246,-0.000026,0.253521,0.000032,0.000227,-0.000141,0.057138,-0.000081,0.000163,0.057101,0.000088,0.057096
209_068,0.257817,0.066983,0.066963,0.000099,0.000008,-0.000161,0.257764,0.066957,0.000111,0.000156,-0.000009,0.257756,-0.000015,0.000163,-0.000145,0.058869,-0.000040,0.000068,0.058834,0.000040,0.058838
209_069,0.264083,0.069399,0.069387,0.000120,-0.000011,-0.000082,0.264093,0.069380,0.000081,0.000131,0.000050,0.264017,-0.000029,0.000116,-0.000061,0.061013,-0.000015,0.000054,0.061012,0.000032,0.061030
209_070,0.268048,0.071363,0.071331,0.000134,-0.000038,0.000028,0.268102,0.071364,0.000060,0.000126,0.000123,0.268048,-0.000060,0.000156,0.000028,0.063173,0.000034,0.000037,0.063178,-0.000004,0.063125
209_071,0.273112,0.073531,0.073536,-0.000154,-0.000088,0.000172,0.273116,0.073538,-0.000154,-0.000138,0.000102,0.273141,-0.000079,-0.000162,0.000163,0.065149,0.000144,-0.000132,0.065147,-0.000133,0.065152
209_072,0.278802,0.075256,0.075267,-0.000126,0.000033,0.000096,0.278748,0.075252,-0.000105,-0.000101,-0.000048,0.278798,0.000031,-0.000108,0.000104,0.066894,-0.000076,0.000072,0.066885,0.000075,0.066892
209_073,0.282547,0.076952,0.076963,-0.000063,0.000058,0.000074,0.282458,0.076960,-0.000050,-0.000028,-0.000055,0.282605,0.000048,-0.000043,0.000061,0.068733,-0.000000,-0.000006,0.068730,-0.000017,0.068724
209_074,0.289416,0.079732,0.079710,-0.000203,-0.000234,0.000224,0.289410,0.079727,-0.000201,-0.000147,0.000280,0.289408,-0.000275,-0.000144,0.000224,0.071405,0.000217,-0.000206,0.071395,-0.000233,0.071396
209_075,0.294550,0.081900,0.081879,-0.000482,-0.000360,0.000520,0.294580,0.081905,-0.000496,-0.000476,0.000392,0.294576,-0.000385,-0.000450,0.000520,0.073348,0.000280,-0.000265,0.073350,-0.000306,0.073349
209_076,0.298662,0.083602,0.083622,-0.000415,-0.000304,0.000533,0.298619,0.083590,-0.000403,-0.000389,0.000333,0.298647,-0.000311,-0.000380,0.000534,0.074947,0.000218,-0.000180,0.074926,-0.000179,0.074937
209_077,0.303704,0.085679,0.085646,-0.000370,-0.000415,0.000392,0.303618,0.085649,-0.000355,-0.000361,0.000423,0.303645,-0.000417,-0.000356,0.000407,0.076814,0.000252,-0.000222,0.076781,-0.000226,0.076772
209_078,0.309764,0.088040,0.088028,-0.000100,0.000061,0.000105,0.309761,0.088052,-0.000101,-0.000090,-0.000068,0.309733,0.000051,-0.000088,0.000077,0.079272,0.000089,-0.000092,0.079268,-0.000097,0.079276
209_079,0.315414,0.090263,0.090299,0.000139,0.000173,-0.000112,0.315347,0.090280,0.000155,0.000170,-0.000136,0.315434,0.000158,0.000171,-0.000109,0.081583,-0.000067,0.000091,0.081593,0.000082,0.081627
209_080,0.319725,0.092344,0.092348,0.000076,0.000266,-0.000077,0.319535,0.092292,0.000071,0.000212,-0.000209,0.319558,0.000198,0.000194,-0.000085,0.083834,-0.000165,0.000212,0.083740,0.000157,0.083817
209_081,0.325575,0.095299,0.095327,0.000044,0.000140,-0.000015,0.325458,0.095310,0.000057,0.000092,-0.000116,0.325540,0.000126,0.000075,-0.000040,0.086412,-0.000196,0.000222,0.086425,0.000202,0.086446
209_082,0.330798,0.097215,0.097167,0.000266,0.000114,-0.000216,0.330856,0.097215,0.000261,0.000265,-0.000084,0.330796,0.000108,0.000270,-0.000218,0.088279,-0.000172,0.000185,0.088282,0.000180,0.088276
209_083,0.337310,0.099849,0.099861,-0.000084,-0.000105,0.000145,0.337225,0.099859,-0.000085,-0.000010,0.000154,0.337373,-0.000146,0.000001,0.000156,0.090951,0.000101,-0.000047,0.090943,-0.000098,0.090924
209_084,0.343142,0.102589,0.102534,-0.000103,0.000049,0.000096,0.343149,0.102546,-0.000115,-0.000028,-0.000013,0.343069,0.000010,-0.000011,0.000128,0.093535,0.000087,-0.000050,0.093484,-0.000109,0.093492
209_085,0.348366,0.104585,0.104585,-0.000039,0.000086,0.000069,0.348473,0.104625,-0.000020,0.000052,-0.000043,0.348466,0.000017,0.000059,0.000068,0.095420,-0.000014,0.000039,0.095439,0.000006,0.095395
209_086,0.353750,0.106866,0.106866,-0.000000,0.000111,0.000034,0.353709,0.106830,0.000020,0.000093,-0.000099,0.353715,0.000089,0.000057,0.000017,0.097425,-0.000139,0.000139,0.097364,0.000117,0.097381
209_087,0.359574,0.109259,0.109247,-0.000011,0.000146,0.000029,0.359591,0.109228,-0.000025,0.000026,-0.000132,0.359523,0.000134,0.000029,0.000027,0.099768,0.000006,0.000000,0.099724,-0.000020,0.099768
209_088,0.365991,0.111987,0.111992,-0.000098,-0.000098,0.000199,0.365962,0.111981,-0.000110,-0.000086,0.000184,0.365989,-0.000116,-0.000066,0.000201,0.102454,0.000154,-0.000077,0.102435,-0.000101,0.102430
209_089,0.373377,0.115279,0.115224,-0.000231,-0.000219,0.000262,0.373209,0.115209,-0.000232,-0.000068,0.000275,0.373232,-0.000270,-0.000081,0.000273,0.105232,0.000128,-0.000115,0.105187,-0.000135,0.105202
209_090,0.378529,0.117514,0.117526,0.000135,-0.000083,-0.000038,0.378558,0.117521,0.000140,0.000099,0.000104,0.378552,-0.000051,0.000096,-0.000043,0.107408,0.000027,-0.000001,0.107421,0.000024,0.107407
209_091,0.385571,0.121376,0.121333,0.000094,-0.000020,-0.000103,0.385590,0.121369,0.000090,0.000143,0.000045,0.385568,-0.000054,0.000160,-0.000079,0.110963,-0.000072,0.000091,0.110960,0.000038,0.110939
